repo_url,dep_url,user_weight,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-metrics,0.00177502,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-confutils,0.00133126,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-chronicles,0.00133126,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-zlib,0.00066563,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-libbacktrace,0.00221877,
https://github.com/status-im/nimbus-eth2,https://github.com/nitely/nim-normalize,0.00044375,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nimbus-build-system,0.00244065,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-minilru,0.00044375,
https://github.com/status-im/nimbus-eth2,https://github.com/ethereum/eips,0.00022188,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-zxcvbn,0.00022188,
https://github.com/status-im/nimbus-eth2,https://github.com/eth-clients/hoodi,0,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-testutils,0,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nimbus-security-resources,0.00066563,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-toml-serialization,0,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-faststreams,0,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-json-rpc,0.01331262,
https://github.com/status-im/nimbus-eth2,https://github.com/eth-clients/holesky,0,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-unittest2,0,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-taskpools,0.06656313,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-eth2-scenarios,0.00133126,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nimbus-eth1,0.00133126,
https://github.com/status-im/nimbus-eth2,https://github.com/eth-clients/mainnet,0,
https://github.com/status-im/nimbus-eth2,https://github.com/arnetheduck/nim-results,0.00022188,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nimbus-benchmarking,0.00022188,
https://github.com/status-im/nimbus-eth2,https://github.com/flyx/nimyaml,0,
https://github.com/status-im/nimbus-eth2,https://github.com/status-im/nim-stint,0.00022188,
https://github.com/status-im/nimbus-eth2,https://github.com/gnosischain/configs,0,
https://github.com/flashbots/mev-boost,https://github.com/attestantio/go-eth2-client,0.5889073216,
https://github.com/flashbots/mev-boost,https://github.com/holiman/uint256,0.06198103899,
https://github.com/flashbots/mev-boost,https://github.com/ethereum/go-ethereum,0.01958547261,
https://github.com/flashbots/mev-boost,https://github.com/VictoriaMetrics/metrics,0.01326520771,
https://github.com/flashbots/mev-boost,https://github.com/attestantio/go-builder-client,0.3,
https://github.com/flashbots/mev-boost,https://github.com/gorilla/mux,0.006384618268,
https://github.com/flashbots/mev-boost,https://github.com/google/uuid,0.004290383978,
https://github.com/flashbots/mev-boost,https://github.com/urfave/cli,0.003873661337,
https://github.com/flashbots/mev-boost,https://github.com/stretchr/testify,0.001119737298,
https://github.com/flashbots/mev-boost,https://github.com/timewasted/go-accept-headers,0.0002309640716,
https://github.com/flashbots/mev-boost,https://github.com/decred/dcrd,0.0001309221439,
https://github.com/flashbots/mev-boost,https://github.com/rsc/tmplfunc,0.00008185572423,
https://github.com/flashbots/mev-boost,https://github.com/prysmaticlabs/go-bitfield,0.00004503453908,
https://github.com/flashbots/mev-boost,https://github.com/uber-go/multierr,0.00004390903178,
https://github.com/flashbots/mev-boost,https://github.com/uber-go/zap,0.0000390437059,
https://github.com/flashbots/mev-boost,https://github.com/klauspost/cpuid,0.00001856374705,
https://github.com/flashbots/mev-boost,https://github.com/sirupsen/logrus,0.000002265261536,
https://github.com/ethdebug/format,https://github.com/microsoft/typescript,0.20070246,
https://github.com/ethdebug/format,https://github.com/ethereum/solc-js,0.04014049,
https://github.com/ethdebug/format,https://github.com/facebook/react,0.10536879,
https://github.com/ethdebug/format,https://github.com/ethereum/js-ethereum-cryptography,0.10536879,
https://github.com/ethdebug/format,https://github.com/ajv-validator/ajv,0.02508781,
https://github.com/ethdebug/format,https://github.com/mischnic/json-sourcemap,0.04706473,
https://github.com/ethdebug/format,https://github.com/hyperjump-io/json-schema,0.07024586,
https://github.com/ethdebug/format,https://github.com/jrylan/json-schema-typed,0.05820371,
https://github.com/ethdebug/format,https://github.com/eemeli/yaml,0.08028098,
https://github.com/ethdebug/format,https://github.com/vitest-dev/vitest,0.03753136,
https://github.com/ethdebug/format,https://github.com/lerna/lerna,0.03592574,
https://github.com/ethdebug/format,https://github.com/dsherret/ts-morph,0.02649272,
https://github.com/ethdebug/format,https://github.com/microsoft/monaco-editor,0.03010537,
https://github.com/ethdebug/format,https://github.com/apideck-libraries/better-ajv-errors,0.02137481,
https://github.com/ethdebug/format,https://github.com/privatenumber/tsx,0.01344706,
https://github.com/ethdebug/format,https://github.com/jy95/docusaurus-json-schema-plugin,0.01334671,
https://github.com/ethdebug/format,https://github.com/suren-atoyan/monaco-react,0.02007025,
https://github.com/ethdebug/format,https://github.com/facebook/docusaurus,0.01154039,
https://github.com/ethdebug/format,https://github.com/typestrong/ts-node,0.01063723,
https://github.com/ethdebug/format,https://github.com/rollup/rollup,0.00050176,
https://github.com/ethdebug/format,https://github.com/FortAwesome/react-fontawesome,0.00030105,
https://github.com/ethdebug/format,https://github.com/babel/preset-modules,0.00572002,
https://github.com/ethdebug/format,https://github.com/open-cli-tools/concurrently,0.00501756,
https://github.com/ethdebug/format,https://github.com/webpack/webpack,0.00050176,
https://github.com/ethdebug/format,https://github.com/shikijs/shiki,0.00441545,
https://github.com/ethdebug/format,https://github.com/remarkjs/react-markdown,0.0039137,
https://github.com/ethdebug/format,https://github.com/webpack-contrib/raw-loader,0.00220773,
https://github.com/ethdebug/format,https://github.com/FormidableLabs/prism-react-renderer,0.00210738,
https://github.com/ethdebug/format,https://github.com/remy/nodemon,0.00301054,
https://github.com/ethdebug/format,https://github.com/FortAwesome/Font-Awesome,0.00180632,
https://github.com/ethdebug/format,https://github.com/chalk/chalk,0.00351229,
https://github.com/ethdebug/format,https://github.com/npm/are-we-there-yet,0.00070246,
https://github.com/ethdebug/format,https://github.com/felixfbecker/cli-highlight,0.00351229,
https://github.com/ethdebug/format,https://github.com/jestjs/jest,0.00010035,
https://github.com/ethdebug/format,https://github.com/indutny/node-spdy,0.0006022,
https://github.com/ethdebug/format,https://github.com/jridgewell/sourcemaps,0.0004014,
https://github.com/ethdebug/format,https://github.com/sindresorhus/indent-string,0.0004014,
https://github.com/ethdebug/format,https://github.com/IndigoUnited/js-err-code,0.0004014,
https://github.com/ethdebug/format,https://github.com/isaacs/sax-js,0.00030105,
https://github.com/ethdebug/format,https://github.com/juliangruber/builtins,0.00030105,
https://github.com/ethdebug/format,https://github.com/damonoehlman/wildcard,0.00030105,
https://github.com/ethdebug/format,https://github.com/eta-dev/eta,0.00030105,
https://github.com/ethdebug/format,https://github.com/IndigoUnited/node-promise-retry,0.00030105,
https://github.com/ethdebug/format,https://github.com/npm/node-semver,0.00030105,
https://github.com/ethdebug/format,https://github.com/lukeed/clsx,0.00250878,
https://github.com/ethdebug/format,https://github.com/yarnpkg/berry,0.00010035,
https://github.com/ethdebug/format,https://github.com/stoplightio/path,0.0002007,
https://github.com/ethdebug/format,https://github.com/kemitchell/spdx-exceptions.json,0.0002007,
https://github.com/ethdebug/format,https://github.com/dominictarr/split,0.0002007,
https://github.com/ethdebug/format,https://github.com/DefinitelyTyped/DefinitelyTyped,0.00010035,
https://github.com/ethdebug/format,https://github.com/yarnpkg/yarn,0.0002007,
https://github.com/ethdebug/format,https://github.com/syntax-tree/mdast-util-mdx-expression,0.0002007,
https://github.com/ethdebug/format,https://github.com/raszi/node-tmp,0.0002007,
https://github.com/ethdebug/format,https://github.com/browserify/resolve,0.0002007,
https://github.com/ethdebug/format,https://github.com/mjackson/value-equal,0.0002007,
https://github.com/ethdebug/format,https://github.com/felixge/node-require-like,0.0002007,
https://github.com/ethdebug/format,https://github.com/pvorb/node-clone,0.0002007,
https://github.com/ethdebug/format,https://github.com/Flet/github-slugger,0.0002007,
https://github.com/ethdebug/format,https://github.com/faye/websocket-extensions-node,0.00010035,
https://github.com/ethdebug/format,https://github.com/npm/abbrev-js,0.00010035,
https://github.com/ethdebug/format,https://github.com/dominictarr/JSONStream,0.00010035,
https://github.com/ethdebug/format,https://github.com/npm/fs,0.00010035,
https://github.com/ethdebug/format,https://github.com/pierrec/node-eval,0.00010035,
https://github.com/ethdebug/format,https://github.com/csstree/csstree,0.00010035,
https://github.com/ethdebug/format,https://github.com/blakeembrey/change-case,0.00010035,
https://github.com/ethdebug/format,https://github.com/jshttp/cookie,0.00010035,
https://github.com/ethdebug/format,https://github.com/babel/babel-polyfills,0.00010035,
https://github.com/ethdebug/format,https://github.com/indutny/node-ip,0.00010035,
https://github.com/ethdebug/format,https://github.com/dcodeIO/long.js,0.00010035,
https://github.com/ethdebug/format,https://github.com/node-modules/address,0.00010035,
https://github.com/supranational/blst,https://github.com/rust-lang/cc-rs,0.3,
https://github.com/supranational/blst,https://github.com/rust-threadpool/rust-threadpool,0.3,
https://github.com/supranational/blst,https://github.com/serde-rs/serde,0.3040505,
https://github.com/supranational/blst,https://github.com/bheisler/criterion.rs,0.06336375,
https://github.com/supranational/blst,https://github.com/rust-lang/glob,0.0187972,
https://github.com/supranational/blst,https://github.com/rust-random/rand,0.00747445,
https://github.com/supranational/blst,https://github.com/rustcrypto/utils,0.00343462,
https://github.com/supranational/blst,https://github.com/3hren/msgpack-rust,0.00287948,
https://github.com/ethereum/consensus-specs,https://github.com/pytest-dev/pytest,0.33154756,
https://github.com/ethereum/consensus-specs,https://github.com/protolambda/remerkleable,0.30945658,
https://github.com/ethereum/consensus-specs,https://github.com/ethereum/py_ecc,0.05,
https://github.com/ethereum/consensus-specs,https://github.com/pypa/pip,0.1369337,
https://github.com/ethereum/consensus-specs,https://github.com/ethereum/web3.py,0.05083809,
https://github.com/ethereum/consensus-specs,https://github.com/chihchengliang/milagro_bls_binding,0.06,
https://github.com/ethereum/consensus-specs,https://github.com/ethereum/eth-typing,0.00985834,
https://github.com/ethereum/consensus-specs,https://github.com/ethereum/py-trie,0.00777608,
https://github.com/ethereum/consensus-specs,https://github.com/ethereum/eth-utils,0.00718728,
https://github.com/ethereum/consensus-specs,https://github.com/ericvsmith/dataclasses,0.00367511,
https://github.com/ethereum/consensus-specs,https://github.com/frostming/marko,0.03,
https://github.com/ethereum/consensus-specs,https://github.com/pylint-dev/pylint,0.00102956,
https://github.com/ethereum/consensus-specs,https://github.com/ethereum/py-ssz,0.00079444,
https://github.com/ethereum/consensus-specs,https://github.com/pypa/wheel,0.00036937,
https://github.com/ethereum/consensus-specs,https://github.com/amitdev/lru-dict,0.00022954,
https://github.com/ethereum/consensus-specs,https://github.com/legrandin/pycryptodome,0.00017011,
https://github.com/ethereum/consensus-specs,https://github.com/pypa/setuptools,0.00008493,
https://github.com/ethereum/consensus-specs,https://github.com/marco-sulla/python-frozendict,0.00003127,
https://github.com/ethereum/consensus-specs,https://github.com/pypa/build,0.00001804,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/swap-or-not-shuffle,0.01,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/blst-ts,0.3,
https://github.com/chainsafe/lodestar,https://github.com/cronokirby/persistent-ts,0.198522698,
https://github.com/chainsafe/lodestar,https://github.com/microsoft/typescript,0.109675002,
https://github.com/chainsafe/lodestar,https://github.com/libp2p/js-libp2p,0.08395854352,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/js-libp2p-gossipsub,0.0651468451,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/bls-keystore,0.03600499203,
https://github.com/chainsafe/lodestar,https://github.com/achingbrain/uint8arraylist,0.03429883004,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/discv5,0.02950377083,
https://github.com/chainsafe/lodestar,https://github.com/achingbrain/uint8arrays,0.01867452328,
https://github.com/chainsafe/lodestar,https://github.com/multiformats/js-multiformats,0.01863398349,
https://github.com/chainsafe/lodestar,https://github.com/level/classic-level,0.01267880697,
https://github.com/chainsafe/lodestar,https://github.com/no2chem/bigint-buffer,0.01096251477,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/pubkey-index-map,0.00914706417,
https://github.com/chainsafe/lodestar,https://github.com/ethers-io/ethers.js,0.008047158989,
https://github.com/chainsafe/lodestar,https://github.com/lerna/lerna,0.007241541995,
https://github.com/chainsafe/lodestar,https://github.com/fastify/fastify,0.006509890684,
https://github.com/chainsafe/lodestar,https://github.com/jungomi/xxhash-wasm,0.004850680494,
https://github.com/chainsafe/lodestar,https://github.com/alanshaw/it-pipe,0.004784189158,
https://github.com/chainsafe/lodestar,https://github.com/vitest-dev/vitest,0.004665434304,
https://github.com/chainsafe/lodestar,https://github.com/nodejitsu/node-http-proxy,0.004051798,
https://github.com/chainsafe/lodestar,https://github.com/ajv-validator/ajv,0.00304274218,
https://github.com/chainsafe/lodestar,https://github.com/zhipeng-jia/snappyjs,0.002114595217,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/web3.js,0.001727693421,
https://github.com/chainsafe/lodestar,https://github.com/achingbrain/uint8-varint,0.001455961068,
https://github.com/chainsafe/lodestar,https://github.com/jacobheun/any-signal,0.001454310641,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/node-fast-crc32c,0.001420922695,
https://github.com/chainsafe/lodestar,https://github.com/yargs/yargs,0.001122271311,
https://github.com/chainsafe/lodestar,https://github.com/tehshrike/deepmerge,0.001016833694,
https://github.com/chainsafe/lodestar,https://github.com/qmhc/vite-plugin-dts,0.0008863551184,
https://github.com/chainsafe/lodestar,https://github.com/developit/mitt,0.0008486419156,
https://github.com/chainsafe/lodestar,https://github.com/moxystudio/node-proper-lockfile,0.0007048271316,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/node-prometheus-gc-stats,0.000697371755,
https://github.com/chainsafe/lodestar,https://github.com/nodejs/node-gyp,0.0006444063313,
https://github.com/chainsafe/lodestar,https://github.com/winstonjs/winston,0.0006437613369,
https://github.com/chainsafe/lodestar,https://github.com/fastify/fastify-bearer-auth,0.0004804828979,
https://github.com/chainsafe/lodestar,https://github.com/sboudrias/inquirer.js,0.0004418211739,
https://github.com/chainsafe/lodestar,https://github.com/eventsource/eventsource,0.0003754816013,
https://github.com/chainsafe/lodestar,https://github.com/nbubna/case,0.0003623920088,
https://github.com/chainsafe/lodestar,https://github.com/sebhildebrandt/systeminformation,0.000360969227,
https://github.com/chainsafe/lodestar,https://github.com/biomejs/biome,0.000356226621,
https://github.com/chainsafe/lodestar,https://github.com/facebook/docusaurus,0.0002930171684,
https://github.com/chainsafe/lodestar,https://github.com/hokaccha/node-jwt-simple,0.0002451168479,
https://github.com/chainsafe/lodestar,https://github.com/typestrong/ts-node,0.0002376614713,
https://github.com/chainsafe/lodestar,https://github.com/browserify/stream-browserify,0.0001721755678,
https://github.com/chainsafe/lodestar,https://github.com/fastify/fastify-cors,0.0001621971248,
https://github.com/chainsafe/lodestar,https://github.com/nodeca/js-yaml,0.0001525222086,
https://github.com/chainsafe/lodestar,https://github.com/ljharb/qs,0.0001274243377,
https://github.com/chainsafe/lodestar,https://github.com/substack/https-browserify,0.0001045839473,
https://github.com/chainsafe/lodestar,https://github.com/axios/axios,0.0001033508697,
https://github.com/chainsafe/lodestar,https://github.com/fastify/fastify-swagger,0.0001031232246,
https://github.com/chainsafe/lodestar,https://github.com/vitejs/vite,0.00009052686311,
https://github.com/chainsafe/lodestar,https://github.com/mysticatea/npm-run-all,0.00008417177109,
https://github.com/chainsafe/lodestar,https://github.com/motdotla/dotenv,0.00006402518085,
https://github.com/chainsafe/lodestar,https://github.com/winstonjs/winston-daily-rotate-file,0.0000552798154,
https://github.com/chainsafe/lodestar,https://github.com/winstonjs/winston-transport,0.00005374321106,
https://github.com/chainsafe/lodestar,https://github.com/davidmyersdev/vite-plugin-node-polyfills,0.00004852634448,
https://github.com/chainsafe/lodestar,https://github.com/ladjs/supertest,0.00004729326692,
https://github.com/chainsafe/lodestar,https://github.com/fastify/fastify-swagger-ui,0.00004659136123,
https://github.com/chainsafe/lodestar,https://github.com/tmpvar/jsdom,0.00003824437469,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/biomejs-config,0.0000368215929,
https://github.com/chainsafe/lodestar,https://github.com/isaacs/rimraf,0.00003610071679,
https://github.com/chainsafe/lodestar,https://github.com/thekashey/rewiremock,0.0000350004322,
https://github.com/chainsafe/lodestar,https://github.com/chainsafe/benchmark,0.00003209795733,
https://github.com/chainsafe/lodestar,https://github.com/browserify/path-browserify,0.00002972665434,
https://github.com/chainsafe/lodestar,https://github.com/evanw/node-source-map-support,0.00002050702829,
https://github.com/chainsafe/lodestar,https://github.com/winstonjs/triple-beam,0.00001967232964,
https://github.com/chainsafe/lodestar,https://github.com/bbc/typescript-docs-verifier,0.00001570751103,
https://github.com/chainsafe/lodestar,https://github.com/dwmkerr/wait-port,0.0000144934039,
https://github.com/chainsafe/lodestar,https://github.com/facebook/react,0.00001396223203,
https://github.com/argotorg/fe,https://github.com/rust-analyzer/rowan,0.13888889,
https://github.com/argotorg/fe,https://github.com/salsa-rs/salsa,0.37037037,
https://github.com/argotorg/fe,https://github.com/rust-lang/ena,0.27777778,
https://github.com/argotorg/fe,https://github.com/dtolnay/paste,0,
https://github.com/argotorg/fe,https://github.com/maciejhirsz/logos,0.13888889,
https://github.com/argotorg/fe,https://github.com/indexmap-rs/ordermap,0,
https://github.com/argotorg/fe,https://github.com/indexmap-rs/indexmap,0.0462963,
https://github.com/argotorg/fe,https://github.com/tokio-rs/tokio,0,
https://github.com/argotorg/fe,https://github.com/camino-rs/camino,0,
https://github.com/argotorg/fe,https://github.com/gankra/thin-vec,0,
https://github.com/argotorg/fe,https://github.com/async-rs/async-std,0,
https://github.com/argotorg/fe,https://github.com/oxalica/async-lsp,0,
https://github.com/argotorg/fe,https://github.com/rust-num/num-bigint,0,
https://github.com/argotorg/fe,https://github.com/micahscopes/act-locally,0,
https://github.com/argotorg/fe,https://github.com/serde-rs/json,0,
https://github.com/argotorg/fe,https://github.com/tower-rs/tower,0,
https://github.com/argotorg/fe,https://github.com/rust-lang/futures-rs,0,
https://github.com/argotorg/fe,https://github.com/rust-num/num-traits,0,
https://github.com/argotorg/fe,https://github.com/pyros2097/rust-embed,0,
https://github.com/argotorg/fe,https://github.com/clap-rs/clap,0,
https://github.com/argotorg/fe,https://github.com/rust-lang/rustc-hash,0,
https://github.com/argotorg/fe,https://github.com/rayon-rs/either,0,
https://github.com/argotorg/fe,https://github.com/mzabaluev/unwrap-infallible,0,
https://github.com/argotorg/fe,https://github.com/dtolnay/thiserror,0,
https://github.com/argotorg/fe,https://github.com/dtolnay/anyhow,0,
https://github.com/argotorg/fe,https://github.com/rust-analyzer/smol_str,0,
https://github.com/argotorg/fe,https://github.com/servo/rust-url,0,
https://github.com/argotorg/fe,https://github.com/toml-rs/toml,0,
https://github.com/argotorg/fe,https://github.com/mre/futures-batch,0,
https://github.com/argotorg/fe,https://github.com/rustwasm/wasm-bindgen,0,
https://github.com/argotorg/fe,https://github.com/rust-itertools/itertools,0,
https://github.com/argotorg/fe,https://github.com/mitsuhiko/insta,0.02777777,
https://github.com/argotorg/fe,https://github.com/jeltef/derive_more,0,
https://github.com/argotorg/fe,https://github.com/dtolnay/semver,0,
https://github.com/argotorg/fe,https://github.com/bitflags/bitflags,0,
https://github.com/argotorg/fe,https://github.com/fe-lang/dir-test,0,
https://github.com/argotorg/fe,https://github.com/servo/rust-smallvec,0,
https://github.com/argotorg/fe,https://github.com/jerry73204/serde-semver,0,
https://github.com/argotorg/fe,https://github.com/burntsushi/walkdir,0,
https://github.com/argotorg/fe,https://github.com/bheisler/criterion.rs,0,
https://github.com/argotorg/fe,https://github.com/rust-lang-nursery/lazy-static.rs,0,
https://github.com/argotorg/fe,https://github.com/smol-rs/async-compat,0,
https://github.com/argotorg/fe,https://github.com/sanpii/dot2.rs,0,
https://github.com/argotorg/fe,https://github.com/rust-lang/glob,0,
https://github.com/argotorg/fe,https://github.com/stebalien/tempfile,0,
https://github.com/argotorg/fe,https://github.com/qwandor/anes-rs,0,
https://github.com/argotorg/fe,https://github.com/bytecodealliance/wasmtime,0,
https://github.com/argotorg/fe,https://github.com/gimli-rs/addr2line,0,
https://github.com/argotorg/fe,https://github.com/danaugrs/overload,0,
https://github.com/argotorg/fe,https://github.com/oyvindln/adler2,0,
https://github.com/argotorg/fe,https://github.com/frommi/miniz_oxide,0,
https://github.com/argotorg/fe,https://github.com/RustCrypto/utils,0,
https://github.com/argotorg/fe,https://github.com/RustCrypto/hashes,0,
https://github.com/argotorg/fe,https://github.com/RustCrypto/traits,0,
https://github.com/argotorg/fe,https://github.com/rust-lang/backtrace-rs,0,
https://github.com/argotorg/fe,https://github.com/djc/rustc-version-rs,0,
https://github.com/argotorg/fe,https://github.com/gimli-rs/gimli,0,
https://github.com/argotorg/fe,https://github.com/gimli-rs/object,0,
https://github.com/argotorg/fe,https://github.com/rapidfuzz/strsim-rs,0,
https://github.com/argotorg/fe,https://github.com/vorner/signal-hook,0,
https://github.com/argotorg/fe,https://github.com/mitsuhiko/similar,0,
https://github.com/ethereum/go-ethereum,https://github.com/decred/dcrd,0.03799392097,
https://github.com/ethereum/go-ethereum,https://github.com/holiman/uint256,0.03799392097,
https://github.com/ethereum/go-ethereum,https://github.com/ethereum/go-verkle,0.06332320162,
https://github.com/ethereum/go-ethereum,https://github.com/crate-crypto/go-ipa,0,
https://github.com/ethereum/go-ethereum,https://github.com/cockroachdb/pebble,0.3799392097,
https://github.com/ethereum/go-ethereum,https://github.com/syndtr/goleveldb,0.2532928065,
https://github.com/ethereum/go-ethereum,https://github.com/holiman/bloomfilter,0.03799392097,
https://github.com/ethereum/go-ethereum,https://github.com/urfave/cli,0.02532928065,
https://github.com/ethereum/go-ethereum,https://github.com/protolambda/zrnt,0.01266464032,
https://github.com/ethereum/go-ethereum,https://github.com/crate-crypto/go-eth-kzg,0.03799392097,
https://github.com/ethereum/go-ethereum,https://github.com/consensys/gnark-crypto,0.02532928065,
https://github.com/ethereum/go-ethereum,https://github.com/microsoft/go-winio,0,
https://github.com/ethereum/go-ethereum,https://github.com/dop251/goja,0.02532928065,
https://github.com/ethereum/go-ethereum,https://github.com/golang/snappy,0.02532928065,
https://github.com/ethereum/go-ethereum,https://github.com/protolambda/bls12-381-util,0.01266464032,
https://github.com/ethereum/go-ethereum,https://github.com/ferranbt/fastssz,0.01266464032,
https://github.com/ethereum/go-ethereum,https://github.com/victoriametrics/fastcache,0.001646403242,
https://github.com/ethereum/go-ethereum,https://github.com/fjl/gencodec,0.001013171226,
https://github.com/ethereum/go-ethereum,https://github.com/gofrs/flock,0.001013171226,
https://github.com/ethereum/go-ethereum,https://github.com/golang-jwt/jwt,0.0008865248227,
https://github.com/ethereum/go-ethereum,https://github.com/protolambda/ztyp,0.0008865248227,
https://github.com/ethereum/go-ethereum,https://github.com/ethereum/c-kzg-4844,0.0008865248227,
https://github.com/ethereum/go-ethereum,https://github.com/gorilla/websocket,0.0007598784195,
https://github.com/ethereum/go-ethereum,https://github.com/deckarep/golang-set,0.0007598784195,
https://github.com/ethereum/go-ethereum,https://github.com/holiman/billy,0.0006332320162,
https://github.com/ethereum/go-ethereum,https://github.com/donovanhide/eventsource,0.0006332320162,
https://github.com/ethereum/go-ethereum,https://github.com/fsnotify/fsnotify,0.000506585613,
https://github.com/ethereum/go-ethereum,https://github.com/gballet/go-libpcsclite,0.000506585613,
https://github.com/ethereum/go-ethereum,https://github.com/rs/cors,0.0003799392097,
https://github.com/ethereum/go-ethereum,https://github.com/jedisct1/go-minisign,0.0003799392097,
https://github.com/ethereum/go-ethereum,https://github.com/graph-gophers/graphql-go,0.0002532928065,
https://github.com/ethereum/go-ethereum,https://github.com/jackpal/go-nat-pmp,0.0002532928065,
https://github.com/ethereum/go-ethereum,https://github.com/pion/stun,0.0002532928065,
https://github.com/ethereum/go-ethereum,https://github.com/peterh/liner,0.0001266464032,
https://github.com/ethereum/go-ethereum,https://github.com/mbr/tinyrpc,0.0001266464032,
https://github.com/ethereum/go-ethereum,https://github.com/google/gofuzz,0.0001266464032,
https://github.com/ethereum/go-ethereum,https://github.com/naoina/toml,0.0001266464032,
https://github.com/ethereum/go-ethereum,https://github.com/mattn/go-colorable,0,
https://github.com/ethereum/go-ethereum,https://github.com/cespare/cp,0,
https://github.com/ethereum/go-ethereum,https://github.com/klauspost/cpuid,0,
https://github.com/ethereum/go-ethereum,https://github.com/influxdata/influxdb-client-go,0,
https://github.com/ethereum/go-ethereum,https://github.com/karalabe/hid,0,
https://github.com/ethereum/go-ethereum,https://github.com/huin/goupnp,0,
https://github.com/ethereum/go-ethereum,https://github.com/google/uuid,0,
https://github.com/ethereum/go-ethereum,https://github.com/stackexchange/wmi,0,
https://github.com/ethereum/go-ethereum,https://github.com/kylelemons/godebug,0,
https://github.com/ethereum/go-ethereum,https://github.com/hashicorp/go-bexpr,0,
https://github.com/ethereum/go-ethereum,https://github.com/cloudflare/cloudflare-go,0,
https://github.com/ethereum/go-ethereum,https://github.com/supranational/blst,0,
https://github.com/ethereum/go-ethereum,https://github.com/shirou/gopsutil,0,
https://github.com/ethereum/go-ethereum,https://github.com/aws/aws-sdk-go-v2,0,
https://github.com/ethereum/go-ethereum,https://github.com/cpuguy83/go-md2man,0,
https://github.com/ethereum/go-ethereum,https://github.com/cespare/xxhash,0,
https://github.com/ethereum/go-ethereum,https://github.com/stretchr/testify,0,
https://github.com/ethereum/go-ethereum,https://github.com/status-im/keycard-go,0,
https://github.com/ethereum/go-ethereum,https://github.com/influxdata/influxdb1-client,0,
https://github.com/ethereum/go-ethereum,https://github.com/consensys/bavard,0,
https://github.com/ethereum/go-ethereum,https://github.com/olekukonko/tablewriter,0,
https://github.com/ethereum/go-ethereum,https://github.com/azure/azure-sdk-for-go,0,
https://github.com/ethereum/go-ethereum,https://github.com/pion/dtls,0,
https://github.com/ethereum/go-ethereum,https://github.com/davecgh/go-spew,0,
https://github.com/ethereum/go-ethereum,https://github.com/mattn/go-isatty,0,
https://github.com/ethereum/go-ethereum,https://github.com/pion/transport,0,
https://github.com/ethereum/go-ethereum,https://github.com/datadog/zstd,0,
https://github.com/ethereum/go-ethereum,https://github.com/fatih/color,0,
https://github.com/ethereum/go-ethereum,https://github.com/mmcloughlin/addchain,0,
https://github.com/ethereum/go-ethereum,https://github.com/russross/blackfriday,0,
